gauge_id,cwc_lat,cwc_lon,ghi_lat,ghi_lon,elev_mean,elev_median,elev_min,elev_max,slope_mean,slope_median,slope_min,slope_max,cwc_area,ghi_area,gauge_elevation,dpsbar
4030,17.2031,77.1572,17.20208,77.15625,537.2437648,541,395,726,3.018218662,2.03105998,0,43.6404953,7650,8380,397,4.376959902
4031,15.9483,77.4264,15.94791,77.42699,608.8300192,601,303,1903,4.166249637,2.004624128,0,136.8544464,60630,64701.4,311,5.061633956
4032,14.9389,75.6181,14.93957,75.61875,590.452224,587,512,833,3.066468631,2.278610945,0,57.69413376,4901,5183.1,512,3.89311664
4033,18.5331,74.175,18.53547,74.17703,669.7270875,631,512,1312,12.56061389,5.546279907,0,117.9200516,2640,2696.1,519,10.55243925
4034,16.3253,75.2831,16.32289,75.28123,684.1413853,680,527,1046,4.462093228,2.700042963,0,85.51519775,6734,6772.9,534,6.93197575
4035,16.5547,80.2064,16.55206,80.20623,85.4536324,78,30,463,2.719796856,1.099596143,0,80.96527863,648,672.4,32,2.319211693
4036,16.5722,79.3111,16.57293,79.31039,573.7804077,569,75,1903,4.145499921,1.968824387,0,200.589035,215194,219809.3,111,5.652199824
4037,16.9497,74.5292,16.9479,74.52706,723.0912374,717,540,1075,3.618502553,2.332595587,0,60.5139389,3035,3021.2,544,5.444728393
4038,17.9722,75.1392,17.97291,75.13955,639.8949039,609,445,1472,6.620416335,2.480371714,0,200.589035,22856,22326.1,453,7.428622546
4039,15.55,75.3667,15.56878,75.36461,638.647105,634,567,843,1.583817293,1.320054173,0,54.04199982,2952,3079.1,584,2.717788965
4040,15.4917,76.7169,15.48958,76.71869,629.0072584,607,367,1867,5.155014213,2.38535881,0,136.8544464,33018,32960.8,376,6.282677441
4041,16.9489,80.0478,16.94791,80.04792,194.9196513,189,73,481,1.556267918,1.333456159,0,79.42295837,2928,2489,76,2.358957549
4042,18.5581,74.375,18.56876,74.37292,661.5362745,630,500,1312,9.502361206,3.96016264,0,123.0189743,6251,6170.7,526,8.845325298
4043,16.3252,77.7064,16.33545,77.70624,586.7430881,573,301,1472,4.105132977,1.968824387,0,200.589035,132800,129139.9,321,5.971724883
4044,18.6669,74.0022,18.66876,74.00206,690.6062547,659,542,1260,9.854872713,5.147209644,0,123.0189743,2205,2141.9,551,8.869423215
4045,17.0156,80.1717,17.01463,80.16873,233.4189198,231,62,747,2.808784442,1.600147367,0,92.43457794,6112,6343.4,74,2.782842346
4046,16.5078,80.6053,16.50624,80.60624,526.948239,551,-3,1903,3.936216625,1.885791779,0,200.589035,251360,257252.9,14,5.33578083
4047,16.5639,74.5275,16.56458,74.52709,639.2657409,605,530,1035,6.979096288,3.661545277,0,64.43670654,2322,2285.3,534,10.38215559
4048,16.855,74.4967,16.85628,74.49793,667.2037619,618,536,1108,9.167398158,5.229460716,0,84.7627182,1948,2010.2,540,16.12607204
4049,17.9114,75.0075,17.91041,75.01042,649.3388734,615,470,1410,6.341406928,2.301902294,0,111.1158676,7200,6807.1,473,7.783270743
4050,13.9269,75.585,13.92704,75.58537,705.5394251,673,561,1639,10.92748726,8.097932816,0,106.3568192,2831,2761.3,565,9.088944163
4051,17.3686,75.5942,17.36875,75.59377,542.8522793,533,442,706,2.212750725,1.923137784,0,18.7908535,630,611.4,446,4.088875204
4052,16.0869,78.8967,16.08546,78.89373,578.9098971,572,166,1903,4.112479113,1.941541433,0,200.589035,206041,210549.1,230,5.597812575
4053,16.5728,78.4233,16.5729,78.42287,567.0227394,570,430,713,2.166611242,1.923137784,0,62.24169922,2340,2236.2,435,3.793006135
4054,17.4131,75.8478,17.41459,75.8479,613.4573344,588,410,1472,5.280769212,2.207262754,0,200.589035,33916,33531.6,417,6.373734381
4055,16.4728,76.2842,16.47296,76.27706,599.3861534,599,500,750,1.544459194,1.436176181,0,18.7254467,2486,2434.4,507,2.564768733
4056,16.6753,74.5736,16.67708,74.57292,636.1580063,598,529,1026,9.233949423,5.62585783,0,68.50513458,2425,2444.2,531,11.82896392
4057,15.6611,76.9628,15.66043,76.96458,645.800752,646,352,1903,3.554655349,1.923137784,0,123.7350998,23500,23527.1,352,3.910926718
4058,15.2644,76.3322,15.26458,76.33126,641.9008538,613,466,1867,5.113169126,2.414991856,0,136.8544464,28179,28954.7,474,6.422674564
4059,16.6875,79.5489,16.70212,79.55212,185.5427259,183,78,440,1.729232135,1.265027523,0,70.68198395,625,664.4,110,2.325865884
4060,16.5011,80.625,16.49796,80.61874,526.9343043,551,-3,1903,3.936147204,1.885791779,0,200.589035,251360,257260,23,5.335764229
4061,17.5342,75.885,17.53541,75.88541,576.2026526,557,423,964,2.831619868,1.885791779,0,51.12687302,12092,12094.5,427,3.404205079
4062,16.7942,80.0692,16.79375,80.06876,553.4198879,561,24,1903,4.016923911,1.923137784,0,200.589035,235544,240055.4,28,5.520081517
4063,17.2722,74.165,17.27292,74.1646,791.1768762,747,552,1440,18.10485913,14.1748333,0,132.2944336,1890,1908.8,560,21.14575805
4064,16.7375,77.1253,16.73957,77.12289,566.3953658,547,349,1472,3.86207183,1.968824387,0,200.589035,69863,69779.3,364,5.043147354
5001,12.6028,76.4008,12.60195,76.40207,943.4407681,939,758,1862,5.650184076,4.135864258,0,115.2019653,5236,5153.5,762,5.10230454
5002,12.1822,77.7239,12.18127,77.72709,820.7478801,819,257,2026,6.277455355,3.622487545,0,144.8038788,36682,37505,264,7.231407143
5003,12.5067,76.3008,12.50626,76.2979,936.9310534,904,758,1706,9.268741763,5.993139744,0,89.54830933,2995,2816.2,766,10.47190125
5004,11.0317,77.8875,11.03127,77.88959,371.3507421,351,134,1902,3.871374449,1.707657099,0,162.5165253,3386,3500.6,136,5.964705284
5005,12.1208,77.7856,12.12292,77.78541,737.2729117,786,259,1381,11.30062593,5.507674217,0,115.2704773,1636,1593.4,263,13.79010814
5006,12.1139,76.4633,12.11459,76.46037,795.4035469,769,622,2026,8.949399193,5.809340477,0,122.1546249,6200,3431.4,668,9.625855443
5007,12.3461,76.2878,12.34792,76.28959,866.8723716,856,768,1527,6.100496652,4.525900364,0,83.82424164,1330,1464.5,774,5.684392441
5008,11.0811,77.8903,11.08125,77.88958,767.1966852,795,121,2629,8.474204749,3.795082808,0,236.2264099,53233,52773.6,126,10.76586217
5009,12.2961,77.4403,12.29376,77.43958,805.7550121,830,371,1463,6.034959651,3.771583557,0,144.8038788,6200,4205.5,374,6.295187506
5010,12.5025,75.9619,12.50208,75.96041,979.014593,931,816,1706,12.43753668,9.859459877,0,89.54830933,1934,1742.8,824,12.48807786
5011,10.4981,77.9458,10.49795,77.9479,434.3178232,314,213,1963,9.113971423,2.150133371,0,183.134552,1800,1422,213,11.16154252
5012,10.9433,78.435,10.94375,78.43125,676.948853,732,78,2629,8.035515704,3.110127449,0,309.4549255,66243,69632,82,10.81735331
5013,11.8083,76.0839,11.81041,76.08542,826.9458342,775,706,2026,13.78650876,10.80181789,0,122.1546249,1260,1235.1,718,12.57236045
5014,10.8808,77.9847,10.88125,77.98542,485.2628923,314,126,2534,8.465341484,1.885791779,0,309.4549255,9080,8725,137,16.89616577
5015,11.2878,76.8911,11.28959,76.89374,1174.650811,918,307,2618,26.30313029,23.10922241,0,194.9862213,1475,1498.9,307,50.32697656
5016,11.3217,76.8928,11.3229,76.89377,1687.237717,1829,327,2629,29.76662619,25.1673727,0,215.8072662,120,211.1,332,74.87764277
5017,12.9436,75.7936,12.94377,75.79791,974.8107669,959,892,1419,10.15666596,8.833077431,0,72.15291595,617,615.6,897,6.746032428
5018,11.5217,77.51,11.51875,77.5104,905.0060969,752,181,2629,18.5293345,11.39305401,0,236.2264099,5776,5656.3,183,34.0245862
5019,11.555,77.7144,11.55626,77.71459,385.6008483,274,175,1410,12.02054663,2.68021369,0,124.9972687,258,337.6,178,9.150033266
5020,10.9911,78.5133,10.98959,78.51042,342.4801905,175,88,1375,10.5505064,1.941541433,0,207.9060364,1135,1118.6,90,13.54267677
5021,12.5167,77.4333,12.51458,77.43542,830.9392874,858,615,1463,5.085305824,3.466985941,0,144.8038788,3500,3380.8,622,5.347437568
5022,11.5728,76.9192,11.57292,76.91875,1300.757176,1006,342,2598,20.15199618,14.31836319,0,200.6777496,1370,1360.1,346,39.94315926
5023,11.5272,77.7508,11.52708,77.75208,349.8833793,300,176,1635,6.451567817,2.294164658,0,134.2704926,1248,1207.5,175,7.117520878
5024,12.9825,76.0214,12.98127,76.03958,1029.110265,1011,912,1862,6.015880953,4.714479446,0,115.2019653,1010,975.3,932,5.401898868
5025,11.9383,78.0572,11.93959,78.05617,584.328943,491,331,1627,16.39734743,9.207609177,0,117.4895172,362,356,332,15.23138203
5026,12.6667,77.04,12.66458,77.03957,810.5685316,812,624,1323,3.003624948,2.301902294,0,95.07551575,6410,6278.9,626,3.69272646
5027,12.4167,77.1925,12.41874,77.19376,786.1069655,799,584,1323,3.260854189,2.414991856,0,113.7457657,7890,8157.8,586,3.775569787
5028,12.23,76.8942,12.23125,76.89375,798.294974,772,622,2026,7.026147657,4.402425289,0,122.1546249,7000,7095.3,640,7.784281594
5029,11.4778,77.7,11.47708,77.70209,776.3270284,804,162,2026,7.458008477,3.776294947,0,144.8038788,44100,44895.8,162,8.075921966
